transaction_date,volume,,,
6/4/24,43518.46,,,
6/5/24,45125.05,,,
6/6/24,44898.65,,,
6/7/24,36851.39,,,
6/8/24,14845.02,,,
6/9/24,10242.62,,,
6/10/24,42569.83,,,
6/11/24,43070.3,,,
6/12/24,46289.74,,,
6/13/24,45207.38,,,
6/14/24,37010.75,,,
6/15/24,13461.06,,,
6/16/24,10675.61,,,
6/17/24,42261.93,,,
6/18/24,40652.47,,,
6/19/24,42596.22,,,
6/20/24,42599.16,,,
6/21/24,35995.31,,,
6/22/24,11547.4,,,
6/23/24,10280.31,,,
6/24/24,38598.66,,,
6/25/24,39484.13,,,
6/26/24,40817.04,,,
6/27/24,42177.75,,,
6/28/24,37118.33,,,
6/29/24,13607.71,,,
6/30/24,9915.96,,,
7/1/24,39849.49,,,
7/2/24,41806.6,,,
7/3/24,43024.43,,,
7/4/24,43402.62,,,
7/5/24,38096.7,,,
7/6/24,12081.95,,,
7/7/24,10754.16,,,
7/8/24,43835.97,,,
7/9/24,40746.6,,,
7/10/24,43513.31,,,
7/11/24,42087.88,,,
7/12/24,35793.55,,,
7/13/24,13209.16,,,
7/14/24,10207.27,,,
7/15/24,38524.46,,,
7/16/24,40633.51,,,
7/17/24,43741.1,,,
7/18/24,41075.35,,,
7/19/24,32575.89,,,
7/20/24,12081.34,,,
7/21/24,11063.98,,,
7/22/24,40246.28,,,
7/23/24,40118.34,,,
7/24/24,42424.35,,,
7/25/24,41879.82,,,
7/26/24,33989.09,,,
7/27/24,12062.28,,,
7/28/24,10732.35,,,
7/29/24,37210.53,,,
7/30/24,40284.29,,,
7/31/24,40233.26,,,
8/1/24,40769.87,,,
8/2/24,35510.5,,,
8/3/24,11812.51,,,
8/4/24,9604.02,,,
8/5/24,37131.04,,,
8/6/24,42150.94,,,
8/7/24,42823.8,,,
8/8/24,40158.15,,,
8/9/24,34553.54,,,
8/10/24,11452.26,,,
8/11/24,11152.42,,,
8/12/24,37604.54,,,
8/13/24,41731.29,,,
8/14/24,42023.04,,,
8/15/24,42592.78,,,
8/16/24,35570.81,,,
8/17/24,13084.73,,,
8/18/24,10321.41,,,
8/19/24,38240.07,,,
8/20/24,42769.39,,,
8/21/24,42768.54,,,
8/22/24,45329.04,,,
8/23/24,35515.92,,,
8/24/24,13315.77,,,
8/25/24,9268.96,,,
8/26/24,16997.56,,,
8/27/24,40675.25,,,
8/28/24,39351.87,,,
8/29/24,40011.38,,,
8/30/24,35104.54,,,
8/31/24,13317.33,,,
9/1/24,10012.61,,,
9/2/24,37719.32,,,
9/3/24,41034.32,,,
9/4/24,43697.17,,,
9/5/24,40709.76,,,
9/6/24,35711.25,,,
9/7/24,12453.61,,,
9/8/24,11107.98,,,
9/9/24,39676.55,,,
9/10/24,41176.08,,,
9/11/24,45330.67,,,
9/12/24,43993.5,,,
9/13/24,37859.79,,,
9/14/24,12763.36,,,
9/15/24,11373.29,,,
9/16/24,41395.32,,,
9/17/24,42785.66,,,
9/18/24,44398.13,,,
9/19/24,44149.18,,,
9/20/24,37010.48,,,
9/21/24,12677.08,,,
9/22/24,10157.01,,,
9/23/24,38648.1,,,
9/24/24,42451.69,,,
9/25/24,42540.17,,,
9/26/24,42823.75,,,
9/27/24,37500.38,,,
9/28/24,14092.16,,,
9/29/24,11446.49,,,
9/30/24,39645.28,,,
10/1/24,42797.41,,,
10/2/24,45058.47,,,
10/3/24,45358.95,,,
10/4/24,38904.81,,,
10/5/24,12923.63,,,
10/6/24,10473.71,,,
10/7/24,42019.35,,,
10/8/24,43067.53,,,
10/9/24,44210.06,,,
10/10/24,47112.92,,,
10/11/24,41703.35,,,
10/12/24,14670.9,,,
10/13/24,11011.9,,,
10/14/24,42191.27,,,
10/15/24,42143.64,,,
10/16/24,42957.84,,,
10/17/24,41733.33,,,
10/18/24,38123.86,,,
10/19/24,12700.18,,,
10/20/24,10284.51,,,
10/21/24,40546.24,,,
10/22/24,40781.67,,,
10/23/24,43505.18,,,
10/24/24,40986.15,,,
10/25/24,36588.95,,,
10/26/24,14256.48,,,
10/27/24,10079.23,,,
10/28/24,39879.06,,,
10/29/24,38963.15,,,
10/30/24,41891.03,,,
10/31/24,40488.06,,,
11/1/24,37147.21,,,
11/2/24,12639.95,,,
11/3/24,11788.19,,,
